experiment_id,parent_experiment_id,comparison_group_id,question_id,status,dataset_ids,dataset_version,preprocessing_version,split_manifest,random_seeds,initial_representation_id,representation_method_id,model,code_commit,hyperparameters_path,learned_embedding_path,downstream_task,evaluation_metrics_path,runtime_seconds,hardware_software_environment,saved_artifacts_manifest,biological_evaluation_path,reproducibility_status,run_record_path,started_at,finished_at,notes
EXP-MB-E13-PCA-KMEANS-S31415,,P3C-MB_E13-PCA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E13_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",PCA_CLASSICAL,PCA_CLASSICAL,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E13-PCA-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E13-PCA-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E13-PCA-KMEANS-S31415/metrics.json,0.08584258299379144,08_experiments/EXP-MB-E13-PCA-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E13-PCA-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E13-PCA-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E13-PCA-KMEANS-S31415/provenance.json,2026-09-11T19:25:54.338508+00:00,2026-09-11T19:25:54.424554+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E13-SPACE-KMEANS-S1729,,P3C-MB_E13-SPACE,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E13_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",BASE_SPACE,BASE_SPACE,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E13-SPACE-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E13-SPACE-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E13-SPACE-KMEANS-S1729/metrics.json,0.055008041992550716,08_experiments/EXP-MB-E13-SPACE-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E13-SPACE-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E13-SPACE-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E13-SPACE-KMEANS-S1729/provenance.json,2026-09-11T19:25:54.487946+00:00,2026-09-11T19:25:54.543155+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E13-SPACE-KMEANS-S2718,,P3C-MB_E13-SPACE,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E13_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",BASE_SPACE,BASE_SPACE,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E13-SPACE-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E13-SPACE-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E13-SPACE-KMEANS-S2718/metrics.json,0.057013291007024236,08_experiments/EXP-MB-E13-SPACE-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E13-SPACE-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E13-SPACE-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E13-SPACE-KMEANS-S2718/provenance.json,2026-09-11T19:25:54.602817+00:00,2026-09-11T19:25:54.660014+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E13-SPACE-KMEANS-S31415,,P3C-MB_E13-SPACE,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E13_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",BASE_SPACE,BASE_SPACE,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E13-SPACE-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E13-SPACE-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E13-SPACE-KMEANS-S31415/metrics.json,0.0573262079997221,08_experiments/EXP-MB-E13-SPACE-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E13-SPACE-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E13-SPACE-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E13-SPACE-KMEANS-S31415/provenance.json,2026-09-11T19:25:54.722062+00:00,2026-09-11T19:25:54.779609+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E13-ATAC-KMEANS-S1729,,P3C-MB_E13-ATAC,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E13_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",BASE_SECOND,BASE_SECOND,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E13-ATAC-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E13-ATAC-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E13-ATAC-KMEANS-S1729/metrics.json,0.05037304200232029,08_experiments/EXP-MB-E13-ATAC-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E13-ATAC-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E13-ATAC-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E13-ATAC-KMEANS-S1729/provenance.json,2026-09-11T19:25:54.843234+00:00,2026-09-11T19:25:54.893792+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E13-ATAC-KMEANS-S2718,,P3C-MB_E13-ATAC,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E13_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",BASE_SECOND,BASE_SECOND,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E13-ATAC-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E13-ATAC-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E13-ATAC-KMEANS-S2718/metrics.json,0.048348415992222726,08_experiments/EXP-MB-E13-ATAC-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E13-ATAC-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E13-ATAC-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E13-ATAC-KMEANS-S2718/provenance.json,2026-09-11T19:25:54.954799+00:00,2026-09-11T19:25:55.003341+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E13-ATAC-KMEANS-S31415,,P3C-MB_E13-ATAC,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E13_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",BASE_SECOND,BASE_SECOND,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E13-ATAC-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E13-ATAC-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E13-ATAC-KMEANS-S31415/metrics.json,0.05003633300657384,08_experiments/EXP-MB-E13-ATAC-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E13-ATAC-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E13-ATAC-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E13-ATAC-KMEANS-S31415/provenance.json,2026-09-11T19:25:55.065422+00:00,2026-09-11T19:25:55.115662+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E13-CONCAT-KMEANS-S1729,,P3C-MB_E13-CONCAT,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E13_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",BASE_CONCAT,BASE_CONCAT,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S1729/metrics.json,2.6415602909983136,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S1729/provenance.json,2026-09-11T19:25:55.175104+00:00,2026-09-11T19:25:57.816389+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E13-CONCAT-KMEANS-S2718,,P3C-MB_E13-CONCAT,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E13_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",BASE_CONCAT,BASE_CONCAT,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S2718/metrics.json,2.804918916997849,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S2718/provenance.json,2026-09-11T19:25:57.888493+00:00,2026-09-11T19:26:00.693202+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E13-CONCAT-KMEANS-S31415,,P3C-MB_E13-CONCAT,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E13_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",BASE_CONCAT,BASE_CONCAT,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S31415/metrics.json,2.827014833004796,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E13-CONCAT-KMEANS-S31415/provenance.json,2026-09-11T19:26:00.771130+00:00,2026-09-11T19:26:03.598001+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-RNA-KMEANS-S1729,,P3C-MB_E15-RNA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",BASE_RNA,BASE_RNA,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-RNA-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E15-RNA-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-RNA-KMEANS-S1729/metrics.json,3.071869292005431,08_experiments/EXP-MB-E15-RNA-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E15-RNA-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-RNA-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-RNA-KMEANS-S1729/provenance.json,2026-09-11T19:26:20.950539+00:00,2026-09-11T19:26:24.022519+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-RNA-KMEANS-S2718,,P3C-MB_E15-RNA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",BASE_RNA,BASE_RNA,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-RNA-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E15-RNA-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-RNA-KMEANS-S2718/metrics.json,2.8960977910028305,08_experiments/EXP-MB-E15-RNA-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E15-RNA-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-RNA-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-RNA-KMEANS-S2718/provenance.json,2026-09-11T19:26:24.101176+00:00,2026-09-11T19:26:26.997428+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-RNA-KMEANS-S31415,,P3C-MB_E15-RNA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",BASE_RNA,BASE_RNA,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-RNA-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E15-RNA-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-RNA-KMEANS-S31415/metrics.json,2.897366625009454,08_experiments/EXP-MB-E15-RNA-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E15-RNA-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-RNA-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-RNA-KMEANS-S31415/provenance.json,2026-09-11T19:26:27.073004+00:00,2026-09-11T19:26:29.970525+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-PCA-KMEANS-S1729,,P3C-MB_E15-PCA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",PCA_CLASSICAL,PCA_CLASSICAL,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-PCA-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E15-PCA-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-PCA-KMEANS-S1729/metrics.json,0.10392337499069981,08_experiments/EXP-MB-E15-PCA-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E15-PCA-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-PCA-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-PCA-KMEANS-S1729/provenance.json,2026-09-11T19:26:30.040703+00:00,2026-09-11T19:26:30.144812+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-PCA-KMEANS-S2718,,P3C-MB_E15-PCA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",PCA_CLASSICAL,PCA_CLASSICAL,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-PCA-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E15-PCA-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-PCA-KMEANS-S2718/metrics.json,0.10587062500417233,08_experiments/EXP-MB-E15-PCA-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E15-PCA-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-PCA-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-PCA-KMEANS-S2718/provenance.json,2026-09-11T19:26:30.202766+00:00,2026-09-11T19:26:30.308830+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-PCA-KMEANS-S31415,,P3C-MB_E15-PCA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",PCA_CLASSICAL,PCA_CLASSICAL,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-PCA-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E15-PCA-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-PCA-KMEANS-S31415/metrics.json,0.09752241699607112,08_experiments/EXP-MB-E15-PCA-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E15-PCA-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-PCA-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-PCA-KMEANS-S31415/provenance.json,2026-09-11T19:26:30.365928+00:00,2026-09-11T19:26:30.463636+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-SPACE-KMEANS-S1729,,P3C-MB_E15-SPACE,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",BASE_SPACE,BASE_SPACE,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-SPACE-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E15-SPACE-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-SPACE-KMEANS-S1729/metrics.json,0.09955654200166464,08_experiments/EXP-MB-E15-SPACE-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E15-SPACE-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-SPACE-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-SPACE-KMEANS-S1729/provenance.json,2026-09-11T19:26:30.523383+00:00,2026-09-11T19:26:30.623186+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-SPACE-KMEANS-S2718,,P3C-MB_E15-SPACE,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",BASE_SPACE,BASE_SPACE,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-SPACE-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E15-SPACE-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-SPACE-KMEANS-S2718/metrics.json,0.06338887500169221,08_experiments/EXP-MB-E15-SPACE-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E15-SPACE-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-SPACE-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-SPACE-KMEANS-S2718/provenance.json,2026-09-11T19:26:30.680118+00:00,2026-09-11T19:26:30.743700+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-SPACE-KMEANS-S31415,,P3C-MB_E15-SPACE,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",BASE_SPACE,BASE_SPACE,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-SPACE-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E15-SPACE-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-SPACE-KMEANS-S31415/metrics.json,0.07134029100416228,08_experiments/EXP-MB-E15-SPACE-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E15-SPACE-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-SPACE-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-SPACE-KMEANS-S31415/provenance.json,2026-09-11T19:26:30.799002+00:00,2026-09-11T19:26:30.870544+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-ATAC-KMEANS-S1729,,P3C-MB_E15-ATAC,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",BASE_SECOND,BASE_SECOND,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-ATAC-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E15-ATAC-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-ATAC-KMEANS-S1729/metrics.json,0.06416862498736009,08_experiments/EXP-MB-E15-ATAC-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E15-ATAC-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-ATAC-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-ATAC-KMEANS-S1729/provenance.json,2026-09-11T19:26:30.924176+00:00,2026-09-11T19:26:30.988543+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
